w1,9463,0.068,0.868,0.064,-0.8686
w1272,12400,0.048,0.863,0.089,0.9971
w1273,5720,0.063,0.865,0.072,0.7905
w1274,2126,0.016,0.917,0.067,0.9111
w1275,1582,0.011,0.839,0.15,0.9804
w1277,32,0.0,1.0,0.0,0.0
w1278,109,0.0,1.0,0.0,0.0
w1280,7313,0.088,0.84,0.072,-0.9767
w1281,11056,0.029,0.871,0.101,0.9981
w1282,63,0.0,1.0,0.0,0.0
w1283,17807,0.027,0.899,0.074,0.999
w1284,15643,0.018,0.929,0.053,0.9977
w1285,9995,0.079,0.878,0.043,-0.9922
w1286,1581,0.018,0.964,0.018,0.0
w1287,155,0.081,0.919,0.0,-0.296
w1288,10412,0.056,0.866,0.078,0.9889
w1289,5232,0.056,0.854,0.09,0.978
w1290,9,0.0,1.0,0.0,0.0
w1291,5152,0.04,0.838,0.123,0.9964
w1292,8343,0.029,0.852,0.119,0.9985
w1293,9,0.0,1.0,0.0,0.0
w1294,8262,0.026,0.868,0.107,0.9986
w1295,8151,0.052,0.88,0.068,0.9572
w1296,1586,0.05,0.849,0.102,0.9246
w1298,1454,0.0,1.0,0.0,0.0
w1299,5394,0.065,0.881,0.054,-0.9355
w1300,6070,0.074,0.862,0.064,-0.1326
w1301,111,0.0,0.857,0.143,0.25
w1302,111,0.0,1.0,0.0,0.0
w1303,6821,0.066,0.834,0.1,0.9886
w1304,8238,0.07,0.835,0.094,0.9871
w1305,12037,0.054,0.845,0.102,0.9958
w1306,356,0.0,1.0,0.0,0.0
w1307,106,0.0,0.872,0.128,0.2263
w1308,6633,0.036,0.836,0.128,0.998
w1309,6227,0.051,0.829,0.119,0.9967
w1310,162,0.0,1.0,0.0,0.0
w1311,13413,0.084,0.808,0.108,0.993
w1312,6648,0.108,0.833,0.06,-0.9953
w1313,9781,0.026,0.86,0.114,0.9987
w1314,7137,0.038,0.877,0.085,0.9912
w1315,15347,0.039,0.842,0.118,0.9995
w1316,7370,0.029,0.846,0.124,0.9989
w1317,243,0.0,1.0,0.0,0.0
w1318,7414,0.035,0.855,0.109,0.9979
w1319,2879,0.07,0.897,0.033,-0.9356
w1321,5712,0.07,0.838,0.092,0.9253
w1322,852,0.0,1.0,0.0,0.0
w1323,7667,0.089,0.799,0.112,0.9761
w1324,1923,0.019,0.829,0.153,0.9844
w1325,1940,0.041,0.885,0.074,0.7798
w1326,7407,0.033,0.864,0.103,0.9976
w1327,147,0.0,1.0,0.0,0.0
w1328,26540,0.032,0.919,0.049,0.9897
w1329,8860,0.064,0.843,0.093,0.9916
w1330,6713,0.059,0.892,0.05,-0.8112
w1331,6780,0.082,0.85,0.068,-0.9625
w1332,4083,0.076,0.861,0.063,-0.8685
w1333,5410,0.044,0.886,0.07,0.9347
w1334,4000,0.041,0.862,0.097,0.9841
w1335,101,0.0,1.0,0.0,0.0
w1336,10146,0.032,0.828,0.14,0.9996
w1337,2917,0.011,0.905,0.083,0.9783
w1338,170,0.13,0.817,0.053,-0.3818
w1339,13894,0.017,0.88,0.103,0.9996
w1340,8146,0.064,0.835,0.1,0.9898
w1341,10627,0.055,0.879,0.065,0.9562
w1342,3699,0.088,0.816,0.097,0.8316
w1343,8950,0.033,0.92,0.047,0.9248
w1345,155,0.0,1.0,0.0,0.0
w1346,4726,0.09,0.836,0.074,-0.8396
w1347,1460,0.066,0.812,0.122,0.8228
w1348,4688,0.061,0.859,0.08,0.8871
w1349,5334,0.072,0.839,0.089,0.8819
w1350,3734,0.075,0.869,0.056,-0.8307
w1351,5842,0.085,0.852,0.063,-0.9617
w1352,196,0.0,0.941,0.059,0.25
w1353,121,0.0,0.939,0.061,0.0772
w1354,6649,0.082,0.783,0.135,0.9968
w1355,9780,0.018,0.9,0.082,0.9955
w1356,7446,0.081,0.823,0.096,0.2808
w1357,118,0.0,1.0,0.0,0.0
w1358,106,0.0,1.0,0.0,0.0
w1359,100,0.0,1.0,0.0,0.0
w1360,12731,0.15,0.773,0.077,-0.9983
w1361,4284,0.009,0.846,0.144,0.9982
w1362,224,0.053,0.947,0.0,-0.1027
w1363,206,0.058,0.833,0.108,0.296
w1364,2987,0.036,0.9,0.063,0.8241
w1365,3969,0.02,0.855,0.124,0.9973
w1366,1367,0.035,0.888,0.077,0.7684
w1367,1690,0.029,0.889,0.082,0.8964
w1368,3958,0.029,0.906,0.065,0.9725
w1369,89,0.0,1.0,0.0,0.0
w1370,1676,0.011,0.87,0.119,0.9597
w1371,2438,0.083,0.869,0.047,-0.8979
w1372,13569,0.076,0.83,0.094,0.9905
w1373,5582,0.059,0.84,0.102,0.9824
w1374,98,0.123,0.877,0.0,-0.2732
w1375,262,0.0,1.0,0.0,0.0
w1376,5578,0.084,0.849,0.067,-0.9131
w1377,234,0.0,1.0,0.0,0.0
w1378,111,0.146,0.854,0.0,-0.4404
w1379,8207,0.117,0.772,0.111,-0.6213
w1380,3910,0.134,0.722,0.144,0.85
w1382,356,0.0,1.0,0.0,0.0
w1383,243,0.0,1.0,0.0,0.0
w1384,5140,0.05,0.858,0.092,0.9835
w1385,5076,0.045,0.859,0.096,0.9948
w1386,3908,0.066,0.82,0.114,0.976
w1387,400,0.028,0.909,0.062,0.4215
w1388,11373,0.042,0.856,0.101,0.9979
w1389,99,0.0,0.851,0.149,0.2732
w1391,63,0.0,1.0,0.0,0.0
w1392,10049,0.05,0.841,0.109,0.9985
w1393,17619,0.044,0.864,0.092,0.9993
w1394,12802,0.069,0.837,0.093,0.9926
w1395,110,0.0,1.0,0.0,0.0
w1396,1405,0.033,0.881,0.086,0.8573
w1397,17171,0.026,0.921,0.053,0.9965
w1398,5843,0.092,0.84,0.067,-0.9694
w1399,305,0.0,1.0,0.0,0.0
w1400,10496,0.044,0.845,0.11,0.999
w1401,20321,0.048,0.855,0.097,0.9992
w1402,21675,0.06,0.845,0.095,0.9988
w1403,11311,0.045,0.828,0.127,0.9994
w1404,101,0.0,1.0,0.0,0.0
w1405,1629,0.076,0.898,0.026,-0.9231
w1406,3772,0.114,0.844,0.042,-0.9891
w1407,209,0.062,0.938,0.0,-0.25
w1408,4257,0.096,0.84,0.063,-0.9541
w1409,4046,0.072,0.887,0.041,-0.9624
w1410,8151,0.029,0.869,0.103,0.9981
w1411,9664,0.059,0.796,0.145,0.9994
w1413,1953,0.019,0.847,0.134,0.9788
w1414,13740,0.086,0.836,0.078,-0.9666
w1415,6989,0.044,0.907,0.049,0.3114
w1416,12365,0.037,0.895,0.068,0.9874
w1417,3771,0.046,0.839,0.114,0.9919
w1418,204,0.0,1.0,0.0,0.0
w1419,7945,0.039,0.826,0.134,0.9991
w1420,3375,0.038,0.907,0.055,0.7645
w1421,3658,0.028,0.902,0.07,0.9574
w1422,4991,0.06,0.874,0.066,0.8048
w1423,3138,0.058,0.874,0.067,0.3182
w1424,4828,0.095,0.831,0.074,-0.954
w1425,177,0.0,1.0,0.0,0.0
w1426,5075,0.059,0.819,0.122,0.9957
w1427,92,0.0,1.0,0.0,0.0
w1428,12436,0.096,0.818,0.086,-0.9823
w1429,7876,0.073,0.862,0.064,-0.349
w1430,3302,0.027,0.832,0.141,0.9959
w1431,17780,0.038,0.9,0.062,0.9958
w1432,19756,0.082,0.852,0.066,-0.9968
w1433,13337,0.053,0.89,0.057,0.7093
w1434,18993,0.087,0.824,0.089,0.6713
w1435,9654,0.046,0.907,0.048,0.7224
w1436,12717,0.058,0.868,0.074,0.9819
w1438,6652,0.051,0.889,0.06,0.6615
w1439,89,0.0,1.0,0.0,0.0
w1440,4325,0.024,0.931,0.045,0.8742
w1441,5766,0.068,0.87,0.062,-0.8779
w1442,4033,0.056,0.88,0.065,0.4334
w1443,6631,0.031,0.908,0.061,0.9799
w1444,152,0.0,1.0,0.0,0.0
w1445,1297,0.0,0.978,0.022,0.4588
w1446,11611,0.08,0.868,0.053,-0.9964
w1447,173,0.0,1.0,0.0,0.0
w1448,4422,0.042,0.896,0.062,0.9407
w1449,4781,0.049,0.861,0.091,0.9812
w1450,3966,0.041,0.852,0.107,0.988
w1451,344,0.105,0.745,0.149,0.34
w1452,852,0.0,1.0,0.0,0.0
w1453,852,0.0,1.0,0.0,0.0
w1454,13518,0.045,0.878,0.077,0.9972
w1455,5217,0.075,0.821,0.105,0.9647
w1456,379,0.0,1.0,0.0,0.0
w1457,3389,0.003,0.932,0.065,0.9808
w1458,1433,0.047,0.846,0.107,0.8658
w1459,12022,0.057,0.888,0.055,0.5747
w1460,11034,0.06,0.828,0.111,0.9977
w1461,5870,0.028,0.863,0.109,0.9961
w1462,5085,0.057,0.83,0.113,0.9931
w1463,350,0.0,0.837,0.163,0.765
w1464,163,0.187,0.742,0.071,-0.5994
w1465,221,0.158,0.791,0.051,-0.5848
w1466,3299,0.057,0.903,0.04,-0.7065
w1467,1585,0.05,0.848,0.102,0.9246
w1468,4886,0.044,0.832,0.124,0.9972
w1469,11145,0.065,0.868,0.067,-0.7986
w1470,5512,0.026,0.938,0.036,0.7786
w1471,40544,0.067,0.836,0.097,0.9996
w1472,11057,0.087,0.766,0.147,0.9991
w1473,7069,0.051,0.817,0.132,0.9984
w1474,355,0.1,0.858,0.041,-0.5904
w1475,127,0.151,0.849,0.0,-0.4939
w1476,5098,0.063,0.84,0.098,0.9895
w1477,5717,0.05,0.862,0.088,0.9827
w1478,165,0.0,1.0,0.0,0.0
w1479,12629,0.046,0.857,0.097,0.9976
w1480,6420,0.051,0.795,0.154,0.9989
w1481,13892,0.057,0.875,0.069,0.9862
w1482,4357,0.034,0.925,0.041,0.5913
w1483,6913,0.06,0.906,0.035,-0.9834
w1484,3521,0.011,0.932,0.057,0.9725
w1485,9002,0.049,0.906,0.044,-0.7935
w1486,223,0.0,0.952,0.048,0.0516
w1487,3113,0.07,0.865,0.065,-0.7446
w1488,280,0.0,1.0,0.0,0.0
w1489,89,0.0,1.0,0.0,0.0
w1490,47,0.0,1.0,0.0,0.0
w1491,89,0.0,1.0,0.0,0.0
w1492,5598,0.043,0.834,0.122,0.9962
w1493,162,0.0,1.0,0.0,0.0
w1494,160,0.0,1.0,0.0,0.0
w1495,63,0.0,1.0,0.0,0.0
w1496,17,0.0,1.0,0.0,0.0
w1497,876,0.0,0.961,0.039,0.4753
w1498,14440,0.05,0.865,0.085,0.9972
w1499,8555,0.063,0.85,0.088,0.984
w1500,9955,0.067,0.838,0.095,0.9842
w1501,14033,0.037,0.855,0.107,0.9992
w1502,10277,0.09,0.786,0.123,0.9958
w1503,14126,0.031,0.861,0.108,0.9996
w1504,4699,0.048,0.835,0.118,0.9936
w1505,4576,0.043,0.861,0.096,0.9916
w1506,109,0.0,0.876,0.124,0.34
w1507,304,0.0,0.927,0.073,0.4588
w1508,10431,0.061,0.873,0.066,0.4358
w1509,2931,0.052,0.864,0.084,0.9391
w1510,852,0.0,1.0,0.0,0.0
w1511,7369,0.085,0.846,0.069,-0.9809
w1512,5886,0.058,0.877,0.065,0.4617
w1513,7455,0.104,0.793,0.103,-0.8114
w1514,7653,0.079,0.812,0.109,0.9782
w1515,5817,0.053,0.897,0.05,0.6749
w1516,7255,0.04,0.891,0.069,0.9778
w1517,4355,0.026,0.885,0.089,0.9885
w1518,4571,0.052,0.88,0.067,0.8515
w1519,9310,0.069,0.878,0.053,-0.794
w1520,6319,0.08,0.873,0.047,-0.9858
w1521,36,0.0,1.0,0.0,0.0
w1522,4324,0.118,0.819,0.063,-0.9873
w1523,5128,0.108,0.816,0.076,-0.9777
w1524,36,0.0,1.0,0.0,0.0
w1525,2999,0.079,0.845,0.076,0.6036
w1526,102,0.0,1.0,0.0,0.0
w1527,101,0.0,1.0,0.0,0.0
w1528,6974,0.036,0.843,0.121,0.9983
w1529,3305,0.046,0.866,0.088,0.9626
w1530,7512,0.08,0.865,0.055,-0.9765
w1531,1690,0.055,0.915,0.03,-0.5213
w1532,174,0.084,0.916,0.0,-0.296
w1533,164,0.0,1.0,0.0,0.0
w1534,6159,0.081,0.848,0.07,-0.9421
w1535,3104,0.03,0.908,0.063,0.9325
w1536,3647,0.033,0.843,0.123,0.9947
w1537,3425,0.028,0.835,0.137,0.9956
w1538,296,0.0,1.0,0.0,0.0
w1539,5083,0.052,0.851,0.097,0.9848
w1540,15964,0.116,0.787,0.098,-0.9942
w1541,6052,0.071,0.848,0.081,0.6682
w1542,287,0.1,0.9,0.0,-0.4939
w1543,11360,0.057,0.834,0.109,0.9962
w1544,11732,0.043,0.833,0.124,0.9991
w1545,4818,0.065,0.84,0.095,0.9643
w1546,160,0.0,1.0,0.0,0.0
w1548,100,0.0,1.0,0.0,0.0
w1549,25,0.0,1.0,0.0,0.0
w1550,5676,0.057,0.829,0.114,0.9949
w1551,207,0.0,1.0,0.0,0.0
w1552,14183,0.069,0.805,0.125,0.9993
w1553,3907,0.004,0.898,0.098,0.9953
w1554,47,0.0,1.0,0.0,0.0
w1555,47,0.0,1.0,0.0,0.0
w1556,2565,0.005,0.938,0.057,0.9602
w1557,3819,0.044,0.902,0.054,0.4215
w1558,89,0.0,1.0,0.0,0.0
w1559,4240,0.056,0.844,0.1,0.9477
w1560,2983,0.006,0.905,0.089,0.989
w1561,1666,0.011,0.907,0.082,0.925
w1562,1700,0.023,0.866,0.11,0.9609
w1563,9707,0.05,0.848,0.102,0.9972
w1564,6687,0.033,0.867,0.099,0.9961
w1565,1698,0.041,0.852,0.107,0.9191
w1566,2410,0.038,0.891,0.072,0.8802
w1567,3417,0.03,0.89,0.08,0.9555
w1568,1714,0.054,0.87,0.076,0.7033
w1569,1609,0.0,0.935,0.065,0.9211
w1570,89,0.0,1.0,0.0,0.0
w1571,9827,0.044,0.852,0.104,0.9977
w1572,176,0.0,0.905,0.095,0.2732
w1573,237,0.178,0.822,0.0,-0.6597
w1574,93,0.136,0.739,0.125,-0.0516
w1575,160,0.0,1.0,0.0,0.0
w1576,3910,0.043,0.785,0.172,0.9982
w1577,182,0.104,0.896,0.0,-0.4404
w1578,3893,0.04,0.784,0.177,0.9983
w1579,176,0.0,0.905,0.095,0.2732
w1580,68,0.0,0.746,0.254,0.5267
w1581,3827,0.1,0.815,0.085,-0.9289
w1582,4853,0.059,0.894,0.047,-0.9239
w1583,7779,0.083,0.846,0.07,-0.9655
w1584,5657,0.032,0.909,0.059,0.9679
w1585,364,0.055,0.945,0.0,-0.3612
w1586,3607,0.062,0.874,0.064,0.7704
w1587,2136,0.118,0.789,0.092,-0.855
w1588,10184,0.063,0.884,0.053,-0.9629
w1590,131,0.0,0.877,0.123,0.4215
w1591,224,0.091,0.909,0.0,-0.4939
w1592,11829,0.04,0.876,0.084,0.996
w1593,8143,0.01,0.888,0.102,0.9988
w1594,8419,0.023,0.911,0.067,0.9895
w1595,6586,0.016,0.913,0.071,0.9953
w1596,5680,0.014,0.928,0.058,0.9822
w1597,309,0.0,0.826,0.174,0.765
w1598,4862,0.059,0.87,0.071,0.8909
w1599,8965,0.051,0.86,0.089,0.9911
w1600,162,0.0,1.0,0.0,0.0
w1601,7247,0.025,0.906,0.068,0.9888
w1602,8917,0.027,0.905,0.067,0.988
w1603,5008,0.014,0.932,0.054,0.9709
w1604,6389,0.038,0.922,0.041,0.1469
w1605,101,0.0,1.0,0.0,0.0
w1606,146,0.0,1.0,0.0,0.0
w1607,6161,0.061,0.843,0.096,0.9905
w1608,5531,0.046,0.883,0.071,0.9678
w1609,8248,0.017,0.872,0.111,0.999
w1610,306,0.0,0.826,0.174,0.765
w1611,207,0.103,0.897,0.0,-0.296
w1612,8535,0.058,0.847,0.094,0.994
w1613,9531,0.045,0.882,0.073,0.9898
w1614,8224,0.015,0.871,0.114,0.9991
w1615,7254,0.058,0.869,0.073,0.9008
w1616,179,0.211,0.789,0.0,-0.7717
w1617,7663,0.048,0.839,0.113,0.9977
w1618,305,0.0,1.0,0.0,0.0
w1619,8125,0.012,0.883,0.106,0.9989
w1620,8207,0.022,0.865,0.113,0.9989
w1622,14773,0.065,0.822,0.112,0.9988
w1623,100,0.0,1.0,0.0,0.0
w1624,112,0.0,0.876,0.124,0.34
w1626,6625,0.047,0.88,0.074,0.9722
w1627,15774,0.111,0.787,0.102,-0.9766
w1628,10943,0.101,0.806,0.094,-0.968
w1629,5305,0.063,0.846,0.092,0.9765
w1630,18123,0.028,0.916,0.056,0.997
w1631,10047,0.045,0.886,0.069,0.9892
w1632,63,0.0,1.0,0.0,0.0
w1633,9071,0.051,0.821,0.129,0.9991
w1634,17637,0.034,0.9,0.066,0.9981
w1635,10823,0.066,0.876,0.058,-0.9463
w1636,9693,0.074,0.865,0.062,-0.9736
w1637,4569,0.094,0.837,0.068,-0.9667
w1638,3559,0.024,0.874,0.102,0.9897
w1639,7356,0.116,0.824,0.06,-0.9973
w1640,9641,0.032,0.862,0.105,0.9984
w1641,471,0.0,0.915,0.085,0.6369
w1642,4010,0.054,0.861,0.086,0.9693
w1643,3058,0.063,0.844,0.094,0.9511
w1644,4838,0.107,0.83,0.062,-0.9843
w1645,250,0.0,1.0,0.0,0.0
w1646,3192,0.015,0.922,0.063,0.9583
w1647,6185,0.051,0.872,0.076,0.1797
w1648,4791,0.097,0.835,0.069,-0.9554
w1649,20344,0.092,0.806,0.102,0.9745
w1650,4358,0.073,0.891,0.036,-0.9403
w1651,11406,0.113,0.801,0.086,-0.9968
w1652,3393,0.122,0.773,0.105,-0.9389
w1653,349,0.0,1.0,0.0,0.0
w1654,4082,0.052,0.87,0.078,0.9316
w1655,8517,0.073,0.832,0.095,0.9702
w1656,8243,0.071,0.833,0.096,0.9843
w1657,4513,0.045,0.82,0.134,0.997
w1658,10622,0.025,0.864,0.112,0.9989
w1659,3719,0.045,0.899,0.056,0.4215
w1660,160,0.0,1.0,0.0,0.0
w1662,7992,0.095,0.781,0.124,0.988
w1663,2042,0.135,0.791,0.074,-0.9683
w1664,5976,0.04,0.888,0.072,0.971
w1665,5262,0.085,0.829,0.086,0.7535
w1666,5904,0.104,0.807,0.089,-0.9631
w1667,162,0.0,1.0,0.0,0.0
w1668,2019,0.043,0.866,0.091,0.9401
w1669,4766,0.084,0.861,0.055,-0.9407
w1670,7677,0.088,0.858,0.054,-0.99
w1671,1167,0.033,0.897,0.07,0.6808
w1672,6425,0.131,0.796,0.072,-0.9973
w1673,993,0.0,0.926,0.074,0.7964
w1674,11764,0.051,0.82,0.129,0.9993
w1675,5945,0.03,0.838,0.131,0.998
w1676,10619,0.098,0.815,0.087,-0.9853
w1677,6726,0.057,0.868,0.075,0.9622
w1679,12636,0.091,0.834,0.075,-0.9919
w1680,11461,0.078,0.852,0.07,-0.9713
w1681,7961,0.032,0.871,0.097,0.9968
w1682,172,0.139,0.861,0.0,-0.4404
w1683,4211,0.047,0.873,0.081,0.977
w1684,257,0.0,0.86,0.14,0.6369
w1685,5675,0.049,0.884,0.068,0.9729
w1686,325,0.0,0.932,0.068,0.4588
w1687,4686,0.051,0.858,0.091,0.9846
w1688,8161,0.01,0.874,0.115,0.9991
w1689,7277,0.044,0.824,0.133,0.9985
w1690,7550,0.061,0.81,0.129,0.9968
w1691,1587,0.06,0.828,0.112,0.9231
w1692,11276,0.039,0.867,0.094,0.9975
w1693,1583,0.05,0.847,0.103,0.9246
w1694,5506,0.04,0.845,0.114,0.9959
w1695,193,0.088,0.912,0.0,-0.34
w1696,11250,0.073,0.813,0.114,0.998
w1697,1503,0.016,0.947,0.037,0.4215
w1698,5842,0.049,0.875,0.075,0.966
w1699,4890,0.038,0.888,0.074,0.9799
w1700,4200,0.051,0.899,0.05,-0.3913
w1701,3723,0.058,0.903,0.039,-0.8988
w1702,7205,0.05,0.848,0.102,0.9943
w1703,226,0.108,0.892,0.0,-0.4404
w1704,1600,0.012,0.901,0.087,0.925
w1705,2372,0.074,0.807,0.12,0.9256
w1706,3112,0.055,0.882,0.063,0.0943
w1707,7578,0.085,0.84,0.075,-0.941
w1708,3512,0.011,0.917,0.072,0.9866
w1709,89,0.0,1.0,0.0,0.0
w1710,4741,0.013,0.935,0.051,0.9714
w1711,339,0.0,0.938,0.062,0.25
w1712,43,0.0,1.0,0.0,0.0
w1713,86,0.0,0.909,0.091,0.0516
w1714,79,0.0,1.0,0.0,0.0
w1715,107,0.157,0.843,0.0,-0.4215
w1717,19493,0.105,0.831,0.063,-0.9995
w1718,10017,0.052,0.856,0.092,0.9959
w1719,11210,0.05,0.845,0.105,0.9983
w1720,1676,0.035,0.942,0.023,-0.4588
w1721,9853,0.083,0.801,0.116,0.9963
w1722,12280,0.058,0.831,0.111,0.9984
w1723,101,0.0,1.0,0.0,0.0
w1724,8120,0.012,0.883,0.105,0.9989
w1725,7309,0.061,0.856,0.083,0.9717
w1726,181,0.0,1.0,0.0,0.0
w1727,9268,0.062,0.831,0.108,0.996
w1729,3757,0.02,0.901,0.079,0.9822
w1730,36,0.0,1.0,0.0,0.0
w1731,8168,0.059,0.873,0.068,0.9843
w1732,2288,0.029,0.891,0.08,0.9567
w1733,10788,0.063,0.805,0.133,0.9985
w1734,7073,0.087,0.846,0.067,-0.9795
w1735,10914,0.065,0.853,0.082,0.9515
w1736,3820,0.042,0.819,0.139,0.9956
w1737,92,0.0,1.0,0.0,0.0
w1738,14139,0.056,0.881,0.063,0.9744
w1739,104,0.231,0.769,0.0,-0.6369
w1740,121,0.0,0.833,0.167,0.3818
w1741,11997,0.06,0.891,0.049,-0.9815
w1743,4531,0.076,0.875,0.049,-0.965
w1744,3803,0.076,0.827,0.097,0.8759
w1745,13912,0.038,0.843,0.119,0.9992
w1746,7985,0.052,0.89,0.057,0.7875
w1747,901,0.023,0.953,0.023,0.0
w1748,865,0.019,0.981,0.0,-0.2944
w1749,808,0.0,1.0,0.0,0.0
w1750,5128,0.073,0.836,0.091,0.9246
w1751,160,0.0,1.0,0.0,0.0
w1752,3868,0.066,0.816,0.119,0.9801
w1753,9549,0.047,0.858,0.095,0.9957
w1754,9642,0.055,0.881,0.063,0.943
w1755,99,0.0,0.851,0.149,0.2732
w1756,4296,0.061,0.835,0.104,0.9792
w1757,7997,0.049,0.827,0.124,0.998
w1758,12327,0.081,0.836,0.083,-0.9156
w1759,4089,0.04,0.907,0.052,0.4337
w1760,2259,0.103,0.834,0.063,-0.9451
w1761,5460,0.028,0.912,0.06,0.9744
w1762,6050,0.037,0.929,0.034,-0.7254
w1763,262,0.0,1.0,0.0,0.0
w1764,5637,0.073,0.868,0.058,-0.9011
w1765,17345,0.048,0.887,0.065,0.9915
w1767,2285,0.014,0.896,0.09,0.9678
w1768,10132,0.058,0.799,0.143,0.9991
w1769,26,0.0,1.0,0.0,0.0
w1770,4515,0.031,0.876,0.094,0.99
w1771,27153,0.029,0.934,0.037,0.8803
w1772,11802,0.059,0.835,0.106,0.9975
w1773,1935,0.084,0.84,0.077,-0.3277
w1774,23159,0.08,0.879,0.041,-0.9993
w1775,3714,0.022,0.923,0.054,0.9607
w1776,3484,0.055,0.904,0.041,-0.7829
w1777,6927,0.052,0.894,0.054,0.7309
w1779,8558,0.036,0.838,0.126,0.9991
w1780,177,0.0,0.873,0.127,0.4404
w1781,13045,0.038,0.877,0.086,0.997
w1782,36,0.0,1.0,0.0,0.0
w1783,177,0.0,0.916,0.084,0.2732
w1784,7568,0.041,0.846,0.113,0.9975
w1786,10255,0.042,0.867,0.091,0.996
w1787,5888,0.06,0.879,0.061,0.4077
w1788,228,0.091,0.909,0.0,-0.4404
w1789,147,0.0,0.891,0.109,0.4019
w1790,1609,0.009,0.965,0.025,0.4137
w1791,5573,0.031,0.904,0.065,0.9776
w1792,1420,0.044,0.841,0.115,0.8481
w1793,13913,0.067,0.824,0.109,0.9974
w1794,10247,0.056,0.844,0.099,0.9962
w1795,10427,0.037,0.878,0.084,0.9971
w1796,9,0.0,1.0,0.0,0.0
w1797,100,0.0,1.0,0.0,0.0
w1798,114,0.162,0.838,0.0,-0.4404
w1799,4158,0.051,0.894,0.055,-0.1877
w1800,6016,0.03,0.936,0.034,-0.1742
w1801,3953,0.054,0.881,0.065,0.8967
w1802,2398,0.056,0.868,0.076,0.6081
w1803,3875,0.034,0.913,0.053,0.6705
w1804,5555,0.019,0.868,0.113,0.9975
w1805,5043,0.025,0.883,0.092,0.9928
w1806,5726,0.038,0.862,0.1,0.991
w1807,6873,0.017,0.874,0.109,0.9981
w1808,2522,0.048,0.878,0.074,0.9035
w1809,705,0.0,0.944,0.056,0.5826
w1810,1640,0.011,0.906,0.083,0.925
w1811,10009,0.058,0.86,0.082,0.9829
w1812,89,0.0,1.0,0.0,0.0
w1813,3457,0.028,0.893,0.079,0.9687
w1814,7341,0.045,0.821,0.135,0.9984
w1815,160,0.0,1.0,0.0,0.0
w1816,8098,0.031,0.86,0.11,0.9985
w1817,6332,0.056,0.891,0.053,0.253
w1818,6332,0.056,0.891,0.053,0.253
w1819,9474,0.069,0.83,0.101,0.9865
w1820,43,0.0,1.0,0.0,0.0
w1822,5440,0.036,0.884,0.08,0.9882
w1823,12444,0.034,0.86,0.107,0.9988
w1824,4113,0.045,0.83,0.125,0.993
w1825,811,0.0,1.0,0.0,0.0
w1826,10383,0.057,0.849,0.094,0.9967
w1827,25156,0.102,0.783,0.115,0.9909
w1828,14040,0.079,0.82,0.101,0.9934
w1829,8753,0.049,0.874,0.077,0.9922
w1830,16474,0.02,0.931,0.049,0.9966
w1831,11116,0.075,0.826,0.099,0.9901
w1832,7981,0.046,0.888,0.066,0.8992
w1833,5362,0.03,0.901,0.07,0.9834
w1834,203,0.11,0.89,0.0,-0.4939
w1835,1614,0.063,0.837,0.1,0.8689
w1836,12112,0.035,0.884,0.081,0.997
w1837,1582,0.062,0.827,0.112,0.9169
w1838,5439,0.051,0.882,0.067,0.8778
w1839,157,0.0,1.0,0.0,0.0
